Mto_TC;MARCA;Nombre_territorio;FLAG_LIMA_PROVINCIA;REGION;SUELDO_ESTIMADO;EDAD;SEXO;ANTIGUEDAD_MES;SEGMENTO;FLAG_SS;FLAG_UNICEF
5000;Visa;T.CENTROS MASIVOS;0;NORTE;804.375;28;M;9;BAJO VALOR;1;
7500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;3783.5;36;F;123;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;973.5;26;F;4;BAJO VALOR;;
5200;Visa;T.CENTROS MASIVOS;1;CALLAO;1097.78;30;F;56;BAJO VALOR;;
5900;Visa;T.CENTROS MASIVOS;0;NORTE;919.5;26;M;24;CLASICO;;
10500;Visa;T.CENTROS MASIVOS;0;CENTRO;8982;53;M;238;CLASICO;;
10700;Visa;T.CENTROS MASIVOS;0;ORIENTE;884;48;F;242;CLASICO;;1
3700;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1458.375;46;F;3;Micro empresa;1;
5400;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1330;26;M;3;CLASICO;;
4900;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;543;28;F;3;BAJO VALOR;;
8600;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2853;34;M;4;Micro empresa;;
1400;Visa;T.CENTROS MASIVOS;0;SUR;1043;30;F;7;BAJO VALOR;;
22500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;4819.22;35;F;86;CLASICO;;
5600;Visa;T.CENTROS MASIVOS;0;NORTE;501;39;F;37;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;SUR;1158.4;26;M;6;BAJO VALOR;;
10500;Visa;T.CENTROS MASIVOS;1;CALLAO;940;33;M;50;CLASICO;;
14500;Visa;T.CENTROS MASIVOS;0;CENTRO;2609;48;M;238;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;CENTRO;1200;39;F;20;CLASICO;;
1500;Visa;T.CENTROS MASIVOS;0;NORTE;1519;23;F;9;CLASICO;;
5700;Visa;T.CENTROS MASIVOS;0;NORTE;1450;30;M;75;CLASICO;;
1200;Visa;T.CENTROS MASIVOS;0;NORTE;2296.67;25;F;22;CLASICO;;
3500;Visa;T.CENTROS MASIVOS;0;NORTE;525;34;M;145;CLASICO;;
31000;Visa;T.CENTROS MASIVOS;0;SUR;2113.75;39;M;114;CLASICO;;
11300;Visa;T.CENTROS MASIVOS;0;NORTE;2793;30;M;105;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;0;SUR;578;34;F;17;CLASICO;;
1500;Visa;T.CENTROS MASIVOS;0;CENTRO;1254;25;F;3;CLASICO;;
2300;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;2450;38;F;3;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;0;NORTE;1581.86;40;M;204;BAJO VALOR;;
8200;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1623;26;F;3;CLASICO;;
5800;Visa;T.CENTROS MASIVOS;0;NORTE;4727.67;45;M;39;BAJO VALOR;;
6600;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;3521;51;M;181;CLASICO;;
9300;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;500;30;F;108;CLASICO;;
1500;Visa;T.CENTROS MASIVOS;0;SUR;1592;26;F;38;BAJO VALOR;;
2100;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;2835;32;M;3;CLASICO;;
1600;Visa;T.CENTROS MASIVOS;1;CALLAO;2283.83;28;M;84;CLASICO;;
5000;Visa;T.CENTROS MASIVOS;0;SUR;1378.25;46;F;86;BAJO VALOR;;
5600;Visa;T.CENTROS MASIVOS;0;NORTE;1432.22;55;M;60;CLASICO;;
6600;Visa;T.CENTROS MASIVOS;0;SUR;1324;28;F;13;CLASICO;;
1200;Visa;T.CENTROS MASIVOS;0;SUR;1866.75;50;M;73;CLASICO;;
1700;Visa;T.CENTROS MASIVOS;0;CENTRO;1911.75;28;F;57;BAJO VALOR;;
7100;Visa;T.CENTROS MASIVOS;0;NORTE;359;62;F;178;CLASICO;;
7000;Visa;T.CENTROS MASIVOS;0;SUR;700;32;F;3;CLASICO;;
1500;Visa;T.CENTROS MASIVOS;0;SUR;594;29;F;3;CLASICO;;
13000;Visa;T.CENTROS MASIVOS;0;SUR;613;46;M;97;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;0;SUR;1422;32;M;69;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;0;NORTE;1349.67;22;M;12;BAJO VALOR;1;
6600;Visa;T.CENTROS MASIVOS;0;SUR;1400.22;55;M;72;CLASICO;;
2000;Visa;T.CENTROS MASIVOS;0;NORTE;2256;31;F;3;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;0;SUR;309;32;F;3;BAJO VALOR;;
6000;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1189.25;24;F;3;BAJO VALOR;;
1300;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1964;49;F;216;CLASICO;;
2300;Visa;T.CENTROS MASIVOS;1;CALLAO;3684.75;48;M;53;Micro empresa;;
12500;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;231;41;F;160;CLASICO;;
28500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;10652;39;M;121;CLASICO;;
14000;Visa;T.CENTROS MASIVOS;1;CALLAO;1262;49;M;112;CLASICO;;
9500;Visa;T.CENTROS MASIVOS;0;NORTE;3181;28;M;7;CLASICO;;
12000;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;2331.75;55;F;192;Micro empresa;;
11500;Visa;T.CENTROS MASIVOS;0;SUR;2185.875;34;F;77;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;2782.13;29;M;92;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;0;CENTRO;1978.5;41;M;63;BAJO VALOR;;
1200;Visa;T.CENTROS MASIVOS;0;SUR;1346.13;35;F;55;CLASICO;;
7300;Visa;T.CENTROS MASIVOS;0;SUR;1610;31;F;14;CLASICO;;
9000;Visa;T.CENTROS MASIVOS;0;SUR;1745.11;23;M;15;CLASICO;;
8900;Visa;T.CENTROS MASIVOS;0;SUR;1845;29;M;46;BAJO VALOR;;
7100;Visa;T.CENTROS MASIVOS;0;ORIENTE;2324;40;M;23;CLASICO;;
1200;Visa;T.CENTROS MASIVOS;0;ORIENTE;1203.5;31;M;28;BAJO VALOR;;
6800;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1358.75;47;F;79;CLASICO;;
21500;Visa;T.CENTROS MASIVOS;1;CALLAO;4491.88;29;F;50;CLASICO;;
8400;Visa;T.CENTROS MASIVOS;0;SUR;3046;36;M;11;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;1150.43;29;F;56;CLASICO;;
63000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;14885;58;M;187;CLASICO;;
800;Visa;T.CENTROS MASIVOS;0;SUR;1573.56;47;F;50;CLASICO;;
1700;Visa;T.CENTROS MASIVOS;0;NORTE;2416.125;50;M;212;BAJO VALOR;;
5700;Visa;T.CENTROS MASIVOS;0;SUR;1088.625;29;F;125;CLASICO;;
6300;Visa;T.CENTROS MASIVOS;0;SUR;1033;35;M;3;BAJO VALOR;;
5000;Visa;T.CENTROS MASIVOS;0;SUR;753;39;M;3;BAJO VALOR;;
7700;Visa;T.CENTROS MASIVOS;0;NORTE;6378;62;M;3;BAJO VALOR;;
6100;Visa;T.CENTROS MASIVOS;0;SUR;1891.29;27;M;38;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;0;SUR;1059;38;F;52;BAJO VALOR;;
5900;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1021;29;F;25;CLASICO;;
1000;Visa;T.LIMA SUR;1;LIMA SUR;;44;F;3;BAJO VALOR;;
11200;Visa;T.CENTROS MASIVOS;0;SUR;1586;35;M;90;CLASICO;;
5100;Visa;T.CENTROS MASIVOS;0;NORTE;919.5;27;F;3;BAJO VALOR;;
5100;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;5488;40;M;109;CLASICO;;
9500;Visa;T.CENTROS MASIVOS;1;CALLAO;2105.25;28;F;65;CLASICO;;
13000;Visa;T.CENTROS MASIVOS;0;NORTE;1635.25;41;M;37;CLASICO;;
12000;Visa;T.CENTROS MASIVOS;0;CENTRO;578;44;M;275;CLASICO;;
5200;Visa;T.CENTROS MASIVOS;0;CENTRO;1149.75;30;F;3;CLASICO;;
6100;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;1228.125;34;M;3;Micro empresa;;
5300;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1434;35;F;32;BAJO VALOR;;
4800;Visa;T.CENTROS MASIVOS;0;NORTE;3000;;M;7;BAJO VALOR;1;
11500;Visa;T.CENTROS MASIVOS;0;CENTRO;2424.5;32;M;45;CLASICO;;
3200;Visa;T.CENTROS MASIVOS;0;SUR;1505;30;M;3;CLASICO;;
22500;Visa;T.CENTROS MASIVOS;0;NORTE;2692.75;36;F;111;CLASICO;;
7700;Visa;T.CENTROS MASIVOS;0;SUR;1812;48;F;227;CLASICO;;
5000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1418.89;48;M;84;BAJO VALOR;;
4000;Visa;T.SUR;0;SUR;1113;28;F;3;CLASICO;;
2000;Visa;T.SUR;0;SUR;2831;44;M;128;CLASICO;;
7400;Visa;T.CENTROS MASIVOS;0;SUR;844;31;M;126;CLASICO;;
17000;Visa;T.CENTROS MASIVOS;0;SUR;4481.5;32;F;69;VIP;;
8600;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;595;33;M;15;CLASICO;;
10200;Visa;T.CENTROS MASIVOS;0;SUR;1244;34;M;49;CLASICO;;
6200;Visa;T.CENTROS MASIVOS;1;CALLAO;3432;31;F;3;CLASICO;;
5600;Visa;T.CENTROS MASIVOS;0;SUR;1019;25;F;3;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;SUR;1014.71;28;F;66;BAJO VALOR;;
5600;Visa;T.CENTROS MASIVOS;0;CENTRO;1894.5;37;F;3;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;0;ORIENTE;864.25;37;M;17;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;1448;62;M;86;CLASICO;;
2;Visa;T.CENTROS MASIVOS;0;SUR;2429;32;M;36;CLASICO;;
5300;Visa;T.LIMA CENTRO;1;LIMA ESTE;2185.875;34;F;3;CLASICO;;
8000;Visa;TERR.OPERATIONS;1;LIMA CENTRO;1495.125;50;M;170;CLASICO;;
5800;Visa;TERR.OPERATIONS;1;LIMA NORTE;1240.78;27;M;12;BAJO VALOR;;
10000;Visa;TERR.OPERATIONS;1;LIMA MODERNA;1021;29;M;68;CLASICO;;
5200;Visa;T.CENTROS MASIVOS;0;CENTRO;1434;34;F;3;BAJO VALOR;;
6200;Visa;T.CENTROS MASIVOS;0;CENTRO;1949;28;M;65;CLASICO;;
9700;Visa;T.CENTROS MASIVOS;0;NORTE;2042.375;26;M;50;CLASICO;;
7700;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;2912.88;33;M;52;CLASICO;;
1200;Visa;T.CENTROS MASIVOS;;;;;;7;BAJO VALOR;;
6300;Visa;T.CENTROS MASIVOS;0;NORTE;1113;33;F;3;BAJO VALOR;;
7400;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1498;30;M;81;CLASICO;;
6500;Visa;T.CENTROS MASIVOS;0;SUR;973;28;M;3;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1640;29;F;97;Micro empresa;;
1600;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;1758.13;29;M;94;CLASICO;;
5500;Visa;T.CENTROS MASIVOS;0;NORTE;1203;26;F;19;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1413.5;32;F;26;CLASICO;;
4300;Visa;T.CENTROS MASIVOS;0;NORTE;3097.25;57;F;105;CLASICO;;
7100;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1530.8;30;M;70;BAJO VALOR;;
1200;Visa;T.CENTROS MASIVOS;0;ORIENTE;1328.5;33;M;46;CLASICO;;
5500;Visa;T.CENTROS MASIVOS;0;SUR;1264.875;48;M;3;BAJO VALOR;;
4500;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;1688.625;26;M;3;CLASICO;;
3400;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1097;26;M;15;BAJO VALOR;;
5500;Visa;T.CENTROS MASIVOS;0;CENTRO;1264.875;41;F;3;CLASICO;;
46000;Visa;T.CENTROS MASIVOS;0;SUR;10083.33;43;M;90;CLASICO;;
30500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2623.25;30;F;39;CLASICO;;
5400;Visa;T.CENTROS MASIVOS;0;CENTRO;1260;36;F;105;CLASICO;;
14500;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;980;31;M;3;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1089.25;22;F;22;CLASICO;;
1800;Visa;T.CENTROS MASIVOS;0;ORIENTE;2138.8;48;M;10;CLASICO;;
56000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2505;36;F;75;CLASICO;;
37000;Visa;T.CENTROS MASIVOS;0;SUR;11753;55;M;238;CLASICO;;
5700;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1558.75;58;F;3;BAJO VALOR;;
1100;Visa;T.CENTROS MASIVOS;0;SUR;1689.29;25;M;31;CLASICO;;
6300;Visa;T.CENTROS MASIVOS;0;SUR;1553;36;F;84;CLASICO;;
10500;Visa;T.CENTROS MASIVOS;0;CENTRO;4041.67;32;M;75;CLASICO;;
6500;Visa;T.CENTROS MASIVOS;1;LIMA SUR;1325.86;28;F;33;CLASICO;;
6200;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;578;39;F;199;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1261.75;28;M;3;Micro empresa;;
7100;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;2643.25;52;F;3;BAJO VALOR;;
5000;Visa;T.SURCO LA MOLINA;0;NORTE;6237.45;57;F;93;BAJO VALOR;;
5000;Visa;T.SURCO LA MOLINA;1;LIMA ESTE;1743;30;F;82;CLASICO;;
10000;Visa;T.SURCO LA MOLINA;1;LIMA MODERNA;1313;39;M;85;CLASICO;;
6100;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1647.33;32;M;17;BAJO VALOR;;
10900;Visa;T.CENTROS MASIVOS;0;ORIENTE;1686;44;M;191;CLASICO;;
1400;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1435;57;F;99;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;2494.5;31;M;3;CLASICO;;
1900;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2026.25;43;M;18;CLASICO;;
1400;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1370;33;M;52;CLASICO;;
8400;Visa;T.CENTROS MASIVOS;0;CENTRO;5678;47;F;236;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1326;29;M;54;CLASICO;;
2500;Visa;T.CENTROS MASIVOS;0;NORTE;1666.67;47;M;6;BAJO VALOR;;
5000;Visa;T.CENTROS MASIVOS;0;ORIENTE;1458.375;46;F;74;CLASICO;;
6300;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1228.125;46;F;3;Micro empresa;;
8000;Visa;T.CENTROS MASIVOS;0;SUR;2032.125;32;M;72;CLASICO;1;
22500;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1503;57;M;290;CLASICO;;
17000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1260;44;F;46;CLASICO;;
7100;Visa;T.CENTROS MASIVOS;0;SUR;589;60;M;145;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;1;LIMA SUR;3945.44;28;F;39;CLASICO;;
15000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2789.56;32;M;124;CLASICO;;
66500;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;525;57;M;238;CLASICO;;
12000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;2080.56;41;M;96;BAJO VALOR;;
6600;Visa;T.CENTROS MASIVOS;0;SUR;2783.17;34;M;142;CLASICO;;
7500;Visa;T.CENTROS MASIVOS;0;SUR;525;51;F;71;CLASICO;;
4600;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1685.5;43;M;3;CLASICO;;
6200;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;503.5;65;M;6;BAJO VALOR;;
5000;Visa;T.CENTROS MASIVOS;0;NORTE;449;65;M;3;CLASICO;;
6700;Visa;T.CENTROS MASIVOS;0;NORTE;630;32;F;3;BAJO VALOR;;
7500;Visa;T.CENTROS MASIVOS;0;SUR;998;37;M;3;CLASICO;;
12000;Visa;T.CENTROS MASIVOS;0;SUR;991;51;F;3;CLASICO;;
5600;Visa;T.CENTROS MASIVOS;0;CENTRO;804.375;31;M;3;BAJO VALOR;;
5500;Visa;T.CENTROS MASIVOS;0;NORTE;1380;32;M;3;CLASICO;;
1900;Visa;T.CENTROS MASIVOS;0;SUR;1440.67;27;M;55;BAJO VALOR;;
10400;Visa;T.CENTROS MASIVOS;0;SUR;2194.11;37;F;43;CLASICO;;
700;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;3341.33;36;M;148;CLASICO;;
10700;Visa;T.CENTROS MASIVOS;0;SUR;2380;36;F;61;CLASICO;;
3500;Visa;T.CENTROS MASIVOS;1;LIMA SUR;2156;52;F;7;CLASICO;;
2100;Visa;T.CENTROS MASIVOS;0;SUR;560;41;M;3;CLASICO;;
10500;Visa;T.CENTROS MASIVOS;0;SUR;2484.89;34;M;30;CLASICO;;
10100;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1019;31;F;77;CLASICO;;
10400;Visa;T.CENTROS MASIVOS;0;SUR;1445;38;F;115;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;NORTE;1185.83;24;M;7;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;0;SUR;381;33;F;3;BAJO VALOR;;
7300;Visa;T.CENTROS MASIVOS;0;SUR;2491.33;24;M;41;CLASICO;;
3500;Visa;T.CENTROS MASIVOS;0;SUR;438;52;M;3;CLASICO;;
700;Visa;T.CENTROS MASIVOS;0;CENTRO;1573.5;31;F;15;CLASICO;;
5000;Visa;T.CENTROS MASIVOS;0;NORTE;2113;40;F;126;CLASICO;;
22500;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;3609;41;M;104;CLASICO;;
3400;Visa;T.CENTROS MASIVOS;1;LIMA SUR;1034.625;32;M;3;BAJO VALOR;;
23000;Visa;T.CENTROS MASIVOS;1;CALLAO;3889;43;M;124;CLASICO;;
47000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;4550;31;F;25;CLASICO;;
2500;Visa;T.CENTROS MASIVOS;1;LIMA SUR;2070.75;37;F;3;CLASICO;;
4700;Visa;T.CENTROS MASIVOS;0;SUR;525;33;F;3;BAJO VALOR;;
8400;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2118;29;M;57;CLASICO;;
9300;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;2100;29;F;47;CLASICO;;
5100;Visa;T.CENTROS MASIVOS;0;NORTE;982.33;45;M;213;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;0;NORTE;1576.43;24;F;41;BAJO VALOR;;
7500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1500.25;38;M;89;CLASICO;;
10900;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1774.5;33;M;42;CLASICO;;
5500;Visa;T.LIMA CENTRO;1;LIMA MODERNA;1525.89;29;F;21;CLASICO;;
7700;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1534.625;62;M;238;CLASICO;;
5800;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1037.11;24;M;34;BAJO VALOR;1;
8200;Visa;T.CENTROS MASIVOS;0;CENTRO;2786;35;M;62;CLASICO;;
7000;Visa;T.CENTROS MASIVOS;0;SUR;1343.25;35;F;3;CLASICO;;
5000;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1538;30;F;3;CLASICO;;
61500;Visa;T.CENTROS MASIVOS;0;NORTE;6703;38;M;242;CLASICO;;
11400;Visa;T.CENTROS MASIVOS;0;SUR;1701;28;M;54;CLASICO;;
50500;Visa;T.CENTROS MASIVOS;0;SUR;4038;44;M;55;CLASICO;;
18000;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;3818.44;29;M;80;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1549.125;39;F;3;BAJO VALOR;;
6500;Visa;T.CENTROS MASIVOS;0;NORTE;2573;36;M;179;CLASICO;;
14500;Visa;TERR.OPERATIONS;1;LIMA ESTE;3006;31;M;24;CLASICO;;
1700;Visa;TERR.OPERATIONS;1;LIMA MODERNA;2089.13;28;F;66;CLASICO;;
1000;Visa;T.NORTE;0;NORTE;1070.63;59;F;51;CLASICO;;
8900;Visa;T.NORTE;0;NORTE;1973.33;36;F;97;CLASICO;;
70000;Visa;T.LINCE;1;LIMA MODERNA;1210.375;27;F;87;VIP;;
2000;Visa;T.SUR;0;SIERRA CENTRAL;2386;28;M;16;CLASICO;;
1900;Visa;T.SUR;0;SIERRA CENTRAL;2667.6;33;M;7;BAJO VALOR;;
7500;Visa;T.CENTROS MASIVOS;0;CENTRO;1155;28;M;3;BAJO VALOR;;
5700;Visa;T.CENTROS MASIVOS;0;SUR;578;36;F;3;CLASICO;;
16500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;5000;25;M;52;CLASICO;;
22000;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;3300;38;M;134;CLASICO;;
1100;Visa;T.CENTROS MASIVOS;0;SUR;1203.2;26;F;6;BAJO VALOR;;
12500;Visa;T.CENTROS MASIVOS;0;SUR;2328;34;M;121;CLASICO;;
4800;Visa;T.CENTROS MASIVOS;0;SUR;1113;30;M;3;BAJO VALOR;1;
7500;Visa;T.CENTROS MASIVOS;0;SUR;654;65;M;3;BAJO VALOR;;
16500;Visa;T.CENTROS MASIVOS;1;CALLAO;3221;40;M;110;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;NORTE;999.67;43;M;83;CLASICO;;
12500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1775;27;M;66;CLASICO;;
15000;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;3238;53;M;266;CLASICO;;
16000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1750;57;M;237;CLASICO;;1
14000;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;3116.89;25;F;21;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;CENTRO;1098.83;43;M;7;BAJO VALOR;;
5900;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1164.875;25;F;3;BAJO VALOR;;
4100;Visa;T.CENTROS MASIVOS;0;NORTE;770;30;M;3;CLASICO;;
7900;Visa;T.CENTROS MASIVOS;0;ORIENTE;5267.67;32;F;6;BAJO VALOR;;
38500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;3150;28;M;67;CLASICO;;
24500;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;2964;34;F;61;CLASICO;;
40500;Visa;T.CENTROS MASIVOS;1;LIMA SUR;1103;45;M;137;CLASICO;;
6800;Visa;T.CENTROS MASIVOS;0;SUR;2299;33;M;14;CLASICO;;
8300;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;525;34;F;66;CLASICO;;
13000;Visa;T.CENTROS MASIVOS;1;LIMA SUR;2783.78;28;M;57;CLASICO;;
11800;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2450;35;F;95;CLASICO;;
18500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;4116.25;49;F;235;CLASICO;;
12500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2791.11;48;M;249;CLASICO;;
6100;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;672;27;M;14;CLASICO;;
8700;Visa;T.CENTROS MASIVOS;0;NORTE;1225;31;M;35;CLASICO;;
1500;Visa;T.CENTROS MASIVOS;0;CENTRO;1530;62;F;44;CLASICO;;
2;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;4900;36;M;103;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1312;24;F;53;BAJO VALOR;;
10600;Visa;T.CENTROS MASIVOS;0;SUR;4900;37;F;95;CLASICO;;
8400;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1941.88;23;M;60;CLASICO;;
14500;Visa;T.CENTROS MASIVOS;0;SUR;343;41;F;42;CLASICO;;
1200;Visa;T.CENTROS MASIVOS;0;SUR;1174;31;M;77;CLASICO;;
6600;Visa;T.CENTROS MASIVOS;0;SUR;675;49;M;236;CLASICO;;
14000;Visa;T.CENTROS MASIVOS;0;SUR;2995;33;F;90;CLASICO;;
5500;Visa;T.CENTROS MASIVOS;1;CALLAO;1114.5;21;M;26;BAJO VALOR;1;
6200;Visa;T.CENTROS MASIVOS;0;NORTE;1034.625;29;F;15;BAJO VALOR;;
3800;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;637;44;F;238;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;3718;34;F;141;CLASICO;;
1000;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;1680;39;M;4;CLASICO;;
1000;Visa;T.CALLAO SAN MIGUEL;1;LIMA CENTRO;1952.11;41;M;191;CLASICO;;
6400;Visa;T.CENTROS MASIVOS;1;LIMA SUR;2231;31;F;146;CLASICO;;
700;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;525;26;F;32;CLASICO;;
700;Visa;T.CALLAO SAN MIGUEL;1;CALLAO;1814.5;33;M;84;CLASICO;;
1000;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;2331.75;52;M;60;CLASICO;;
2000;Visa;T.CALLAO SAN MIGUEL;1;LIMA MODERNA;801;50;F;4;BAJO VALOR;;
700;Visa;T.CALLAO SAN MIGUEL;1;LIMA CENTRO;1138;49;F;4;BAJO VALOR;;
5000;Visa;T.LINCE;1;LIMA CENTRO;1776.25;40;F;25;CLASICO;;
23000;Visa;TERR.OPERATIONS;1;LIMA NORTE;7000;51;M;226;CLASICO;;
15500;Visa;TERR.OPERATIONS;1;LIMA MODERNA;3806.5;34;F;45;CLASICO;;
9800;Visa;TERR.OPERATIONS;1;LIMA NORTE;2099.67;21;F;31;CLASICO;;
7200;Visa;T.SURCO LA MOLINA;1;LIMA CENTRO;1803.75;39;F;137;CLASICO;;
5000;Visa;T.LIMA RESIDENCIAL;1;LIMA PROVINCIA;2868.38;32;F;97;CLASICO;;
700;Visa;T.NORTE SUR CHICO;1;LIMA CENTRO;1295;40;M;175;CLASICO;;
700;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;;45;F;28;CLASICO;;
15000;Visa;T.LIMA RESIDENCIAL;1;LIMA MODERNA;16861;56;M;284;CLASICO;;
4000;Visa;T.CENTROS MASIVOS;0;NORTE;1343.25;47;F;86;CLASICO;;
25500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;9293;40;M;205;CLASICO;;
